,date,BAB,IV,rf,STRAT_EQ,STRAT_EQ_scaled,STRAT_RP,STRAT_RP_scaled,STRAT_MV,STRAT_MV_scaled,Fund_EQ,Fund_RP,Fund_MV
23,1975-05-30,0.0372042292485675,0.0339646888706895,0.0040469811204181,0.035584459059628495,0.024652196228123126,0.03612566420931617,0.030841517525334764,0.03578709703525417,0.0262295047589115,0.028699177348541226,0.034888498645752865,0.0302764858793296
24,1975-06-30,0.036117182547734,0.0895458796626779,0.0047089669458845,0.06283153110520595,0.043528418726934276,0.0545218801094314,0.04654689561321867,0.05948948817293624,0.04360174315340798,0.048237385672818774,0.051255862559103166,0.04831071009929248
25,1976-04-30,0.0138537571707609,0.0149490316859316,0.0039114839115611,0.014401394428346249,0.009976995879332535,0.014241781741041303,0.012158618277945635,0.01433288340992395,0.010505027363330921,0.013888479790893634,0.016070102189506736,0.014416511274892022
26,1976-07-30,0.0137977906661946,0.0242948687079221,0.0042345321655588,0.01904632968705835,0.013194913433532782,0.017565661451283444,0.014996309890799114,0.0183897221451719,0.01347841385532546,0.017429445599091584,0.019230842056357916,0.01771294602088426
27,1976-09-30,0.0110881912739172,-0.042313100654107,0.0042348330698397,-0.0156124546900949,-0.01081599402643607,-0.007860876377380192,-0.006711056028000723,-0.012272125992238495,-0.00899463252910072,-0.006581160956596369,-0.002476222958161023,-0.00475979945926102
28,1977-01-31,0.0139081428185031,0.0520179531104209,0.003792532032355,0.032963047964462,0.022836135441465257,0.02644855453968544,0.022579890950354422,0.030579223746135337,0.02241248833295818,0.026628667473820256,0.02637242298270942,0.026205020365313178
29,1977-02-28,-0.0001358657024394,0.0966903139280069,0.0036907289582565,0.04827722411278375,0.03344548810431875,0.032125104706629694,0.027426124930797192,0.04222060535233674,0.030944828185485582,0.03713621706257525,0.03111685388905369,0.034635557143742085
30,1977-06-30,0.0122878411357025,0.0140674519608189,0.0041244733349696,0.0131776465482607,0.009129208005894123,0.012948424246442772,0.011054441823083471,0.01306632929552149,0.009576729459245214,0.013253681340863722,0.015178915158053072,0.013701202794214815
31,1977-09-30,0.0010076100633205,0.0141508076099107,0.0048459696968945,0.0075792088366156,0.005250723164881609,0.005432881775907926,0.0046382072737509925,0.006757082660236865,0.004952481382282715,0.01009669286177611,0.009484176970645491,0.009798451079177215
32,1977-11-30,0.0112467903257318,0.0117232776313828,0.0047447920430317,0.0114850339785573,0.007956600122868697,0.01132686516451471,0.009670070242982446,0.011455229002614479,0.008395902672477371,0.012701392165900396,0.014414862286014147,0.01314069471550907
33,1977-12-30,0.0070047563657734,0.0785446862958377,0.0047950208416807,0.04277472133080555,0.029633465049540404,0.022000759084185736,0.018782680172579353,0.038299794370047435,0.028071140771906318,0.034428485891221106,0.02357770101426005,0.03286616161358702
34,1978-02-28,-0.0062003812231642,0.0606386528895778,0.005073687645022,0.0272191358332068,0.018856868853780944,0.010206633955486356,0.008713696672506608,0.02303825676225254,0.016885473129805546,0.023930556498802942,0.013787384317528607,0.021959160774827548
35,1978-06-30,0.0059397954126975,0.0852496436262746,0.0054663087295911,0.04559471951948605,0.03158710297315787,0.02172606610515921,0.018548166883698473,0.04063377283738115,0.029781788027139655,0.03705341170274897,0.024014475613289572,0.035248096756730754
36,1978-08-31,0.0071538974715407,0.0400360935989189,0.0063344840109736,0.023594995535229802,0.016346137479889142,0.011802850426785454,0.010076432537750675,0.02153816620756361,0.015786008920561336,0.022680621490862744,0.016410916548724275,0.022120492931534938
37,1978-11-30,-0.0109314351700691,-0.1793215393263849,0.0075523822775473,-0.09512648724822699,-0.0659017136162088,-0.027444311255237382,-0.023429997069254384,-0.08459344063005725,-0.06200123053828541,-0.058349331338661506,-0.015877614791707084,-0.054448848260738106
38,1979-02-28,-0.0009602636343653,0.1091316019231964,0.0079520250277323,0.05408566914441555,0.03746946178507951,0.009008186269030391,0.007690547447875971,0.047199262380734124,0.034593844703665146,0.045421486812811815,0.015642572475608272,0.04254586973139744
39,1979-04-30,0.0073416169751399,0.1031113539689962,0.007974447709295,0.05522648547206805,0.03825979635002006,0.015852632045039564,0.013533847466635301,0.04923594873940039,0.03608659709105273,0.04623424405931506,0.021508295175930302,0.04406104480034773
40,1979-08-31,0.0276161776166436,0.043831998020768,0.0083783501539266,0.0357240878187058,0.024748928218964832,0.029449567931002184,0.025141942309902608,0.03470976460105427,0.025439893459008104,0.033127278372891436,0.033520292463829204,0.0338182436129347
41,1979-11-30,0.0310412459424481,-0.0423077432048803,0.0090864990406916,-0.005633248631216101,-0.0039026011446693367,0.021189247558007954,0.01808986946571991,-0.0010451623778383705,-0.0007660328396109062,0.005183897896022264,0.02717636850641151,0.008320466201080694
42,1980-01-31,0.0311893842364197,0.1029848366526357,0.0097680116838783,0.0670871104445277,0.04647659834550065,0.041695379621167636,0.03559654360569803,0.06259620017957182,0.04587875146403852,0.05624461002937895,0.04536455528957633,0.05564676314791682
43,1980-02-29,-0.0382812055283609,0.0987290376048663,0.0113469732138,0.0302239160382527,0.020938520035074605,-0.012153786657040592,-0.010376036880884043,0.021653725495764543,0.01587070600836415,0.03228549324887461,0.0009709363329159573,0.02721767922216415
44,1980-04-30,0.042469560476899,-0.1411595630947112,0.007698274877289,-0.049345001308906095,-0.03418522263063581,0.008672454956944558,0.007403923980262921,-0.03785873179963649,-0.02774787194744215,-0.02648694775334681,0.01510219885755192,-0.02004959707015315
45,1980-05-30,0.0438947044435644,0.0270035983242977,0.0059850219430287,0.03544915138393105,0.024558457796779398,0.040506040579274045,0.03458117069264674,0.03650571470799391,0.026756202569812353,0.0305434797398081,0.040566192635675444,0.032741224512841054
46,1980-06-30,0.0299501645683431,0.0475970987169357,0.0051675190129411,0.0387736316426394,0.026861590733460197,0.03348002780246853,0.028582861708387513,0.03766979017293909,0.027609390603405393,0.032029109746401295,0.03375038072132861,0.032776909616346495
47,1981-04-30,0.0255202994592932,0.1507480457752433,0.0115160300377899,0.08813417261726826,0.061057578931392534,0.04950879124796484,0.042267077612333025,0.08030099443590798,0.058855159825539474,0.07257360896918244,0.053783107650122924,0.07037118986332938
48,1981-08-31,-0.0211421691074528,0.0248069573920234,0.0124737309944558,0.001832394142285301,0.0012694457399840045,-0.011689623640736703,-0.009979767577183407,-0.001041790738756647,-0.0007635616577977437,0.013743176734439803,0.002493963417272392,0.011710169336658055
49,1981-09-30,-0.0260215778361806,-0.0028463701259589,0.011663837136385,-0.01443397398106975,-0.009999566336998294,-0.019992172941847852,-0.017067892470652945,-0.015883617025241336,-0.011641609486846055,0.0016642707993867068,-0.0054040553342679445,2.2227649538944863e-05
50,1981-10-30,0.0165856093967768,-0.053644722118361,0.0105985000482491,-0.0185295563607921,-0.012836903285809928,-0.0012587907209868389,-0.001074665807031241,-0.014136546690985343,-0.010361125920342234,-0.0022384032375608286,0.009523834241217858,0.00023737412790686592
51,1981-11-30,0.0461990955110815,0.0973718404268911,0.0085367807348808,0.0717854679689863,0.049731525768979136,0.0597264913767339,0.05099022179493272,0.06858453813716213,0.050267795336522876,0.05826830650385993,0.05952700252981352,0.05880457607140367
52,1982-04-30,0.031465949211325,-0.0220463502984176,0.0101967804109716,0.0047097994564537,0.003262854163415697,0.01741639701997868,0.014868878557015972,0.00805707184045525,0.005905284912434414,0.013459634574387296,0.02506565896798757,0.016102065323406013
53,1982-07-30,-0.0089654421473246,-0.0067291515009892,0.0074321909271306,-0.007847296824156899,-0.005436449120816366,-0.008358442434780617,-0.007135842467646849,-0.007987180065797761,-0.005854059001761038,0.001995741806314234,0.0002963484594837506,0.0015781319253695613
54,1982-09-30,0.0577611890278751,-0.0071643491888722,0.0058495047887703,0.02529841991950145,0.017526235570195,0.03863430301848835,0.032983214556828136,0.02935960703125674,0.021518592345936862,0.0233757403589653,0.03883271934559843,0.027368097134707163
55,1983-01-31,0.0174926978952188,0.0263406313356145,0.0066975875690775,0.02191666461541665,0.015183423636139845,0.019895433714669744,0.016985303412826527,0.021363213473681877,0.015657780482210643,0.021881011205217345,0.02368289098190403,0.02235536805128814
56,1983-02-28,0.0453055863119106,0.0791152456705708,0.0061873052274136,0.0622104159912407,0.043098122691126436,0.05630156723129985,0.04806626564447095,0.06009557248571841,0.044045961675820144,0.049285427918540035,0.05425357087188455,0.05023326690323374
57,1983-06-30,0.0001170130664043,0.118381991262981,0.0072456192892015,0.05924950216469265,0.04104686125297132,0.03593438088316522,0.03067821345370285,0.0518518552846539,0.03800387842599875,0.04829248054217282,0.03792383274290435,0.045249497715200246
58,1983-09-30,0.0451804181809876,-0.020917837378429,0.0072958733292913,0.0121312904012793,0.008404313550798882,0.02514106694109601,0.02146365121971842,0.016265832693270154,0.011921747539776597,0.015700186880090183,0.02875952454900972,0.0192176208690679
59,1983-11-30,0.0021025368609412,-0.0697127992532105,0.0070845963774784,-0.03380513119613465,-0.02341951373682786,-0.02131393653851411,-0.018196320031035884,-0.02931297717687177,-0.021484415838513165,-0.016334917359349457,-0.011111723653557483,-0.014399819461034764
60,1983-12-30,-0.0189892470413118,0.0428861902663257,0.0072021878831137,0.011948471612506952,0.008277660377641142,0.0009354070378638328,0.000798583865045148,0.008078072761301418,0.005920677157095484,0.015479848260754842,0.008000771748158848,0.013122865040209184
61,1984-02-29,-0.0470671530101016,0.0179681116428531,0.0074084352307237,-0.01454952068362425,-0.010079614764321945,-0.024394961955500675,-0.020826679955864284,-0.018617571344004376,-0.0136454117998417,-0.0026711795335982447,-0.013418244725140584,-0.006236976569117999
62,1984-04-30,-0.003835229010311,-0.0064836429911472,0.0077189441439288,-0.005159436000729101,-0.003574353301346616,-0.004807274982038055,-0.0041041087784178506,-0.004993773843418095,-0.0036600961140220182,0.004144590842582184,0.003614835365510949,0.004058848029906781
63,1984-08-31,0.0353491454967269,-0.0494391805650049,0.0089328893738383,-0.007045017534139001,-0.0048806461942034075,0.003919562043762592,0.003346242736574149,-0.0017413840720695434,-0.0012763159235979749,0.0040522431796348925,0.012279132110412448,0.007656573450240325
64,1984-11-30,0.0087007149815026,-0.0179038457768676,0.0061721818813178,-0.0046015653976825,-0.003187871788359138,-0.00107667254059485,-0.0009191862836736293,-0.002937411318511024,-0.0021529224368734327,0.0029843100929586616,0.00525299559764417,0.0040192594444443674
65,1985-01-31,0.0349943579480287,-0.0045843760513821,0.0063770647652516,0.0152049909483233,0.010533711356319695,0.020435941515497415,0.017446750452671064,0.017680698487033186,0.012958747803703284,0.016910776121571297,0.023823815217922664,0.019335812568954884
66,1985-02-28,0.0337245972557369,0.0642821763845892,0.0064280917580293,0.04900338682016305,0.033948558996189336,0.04413563304147375,0.03767985806581584,0.04709196567629449,0.034515203527015856,0.04037665075421864,0.044107949823845145,0.04094329528504516
67,1985-09-30,-0.0219145412575566,0.0075299409769723,0.005889748367413,-0.00719230014029215,-0.004982680616078211,-0.011493158296727955,-0.009812039468012639,-0.009034095449927816,-0.00662137667559096,0.0009070677513347896,-0.0039222911005996385,-0.0007316283081779595
68,1986-01-31,0.0168110380318681,0.0108648032503924,0.0056533491653519,0.01383792064113025,0.009586632593253751,0.014697447055032759,0.01254763284901975,0.014209866299514814,0.010414864199782747,0.01523998175860565,0.01820098201437165,0.016068213365134646
69,1986-02-28,0.0518169076766016,0.0354065681742444,0.0057894321984201,0.043611737925423,0.030213333280841265,0.044508935494014745,0.03799855709555783,0.04463822859638229,0.03271678136521623,0.036002765479261366,0.043787989293977925,0.03850621356363633
70,1986-04-30,0.0015313905935547,0.0098745665221559,0.0049147294962295,0.0057029785578553,0.003950908632823131,0.005149076095097932,0.004395914209524543,0.005181100734690761,0.00379739396696796,0.008865638129052632,0.009310643705754042,0.00871212346319746
71,1986-05-30,0.0516894675856283,-0.01669587938096,0.0051263494979375,0.01749679410233415,0.012121426402773933,0.017083362058940385,0.014584557041765799,0.021774397297650967,0.015959150220498163,0.017247775900711432,0.0197109065397033,0.021085499718435662
72,1986-06-30,0.0526051948075369,-0.0069758521025377,0.0049042614646228,0.0228146713524996,0.01580554460922108,0.021317971056873743,0.018199764415282326,0.02654155273788436,0.019453150479387407,0.02070980607384388,0.023104025879905128,0.024357411944010206
73,1987-04-30,-0.0563106410902761,0.0331860927369488,0.0040480689119685,-0.01156227417666365,-0.00801011057576686,-0.008862344814910772,-0.007566038408067352,-0.017160425411851494,-0.012577423074067671,-0.00396204166379836,-0.0035179694960988522,-0.00852935416209917
74,1987-08-31,0.0219131873531673,0.0422273616929062,0.0047174775170558,0.03207027452303675,0.022217639990167484,0.0323182086037684,0.027590983276191375,0.030799593289111808,0.022574004199152255,0.026935117507223286,0.03230846079324717,0.027291481716208058
75,1987-09-30,-0.0022314231260454,-0.000326210278045,0.0054162818427905,-0.0012788167020452,-0.0008859384436838666,-0.0011591182364086735,-0.0009895725430818293,-0.0013979905445109984,-0.001024631855555145,0.004530343399106633,0.00442670929970867,0.004391649987235355
76,1987-10-30,-0.1928238785054837,0.0130804954737615,0.0033521101754468,-0.0898716915158611,-0.06226129701423334,-0.03948618046542213,-0.033710486810061065,-0.10275131042740449,-0.07530971241352763,-0.058909186838786536,-0.030358376634614263,-0.07195760223808083
77,1987-11-30,-0.0249605083411094,-0.1303541700736882,0.0029277684725749,-0.07765733920739881,-0.05379943984779242,-0.0866177840902324,-0.07394809104535861,-0.07106481194547404,-0.052085667112890574,-0.05087167137521752,-0.0710203225727837,-0.049157898640315674
78,1988-02-29,0.0132867083462491,-0.0051168595170014,0.0043100311719132,0.00408492441462385,0.0028299533253438613,0.00222029500178771,0.0018955296382174133,0.005236094426754266,0.003837700597770365,0.0071399844972570604,0.0062055608101306125,0.008147731769683565
79,1988-06-30,0.0198291667729354,0.0008885743861305,0.0054498253264813,0.010358870579532949,0.0071764168116328205,0.008415408490812824,0.0071844760264732485,0.011543632258881815,0.008460696238400954,0.01262624213811412,0.012634301352954548,0.013910521564882254
80,1988-09-30,0.019851481874008,-0.003559263634119,0.0059084731186432,0.008146109119944499,0.00564346025842529,0.0057163885433450905,0.004880245147042453,0.009610485396915648,0.00704383125028342,0.011551933377068491,0.010788718265685653,0.01295230436892662
81,1988-11-30,-0.0058286594492409,0.0492979072660759,0.0056884348174829,0.0217346239084175,0.01505730950235663,0.026635076760770746,0.022739130329792138,0.018286376756238888,0.013402668723828495,0.02074574431983953,0.028427565147275038,0.019091103541311397
82,1988-12-30,-0.0007190358163339,0.0070879367507216,0.0055088165315714,0.0031844504671938497,0.002206123118647198,0.003879892891416081,0.003312376041411916,0.0026961129463664206,0.001976067164308307,0.007714939650218598,0.008821192572983316,0.0074848836958797075
83,1989-02-28,0.0013356857469884,0.0590314497548429,0.0062801739433738,0.03018356775091565,0.02091056755460455,0.03388428084656107,0.02892798414743279,0.026574613560819572,0.019477381810910566,0.02719074149797835,0.03520815809080659,0.025757555754284366
84,1989-06-30,0.0162425215502635,-0.0078536483155119,0.0068785758672324,0.0041944366173758,0.0029058211727963456,0.0029055240076673707,0.002480529329053695,0.005701687187634622,0.004178948381159882,0.009784397040028746,0.009359105196286095,0.011057524248392282
85,1989-08-31,-0.0195638300787993,-0.0069836132629659,0.0064876978109862,-0.013273721670882602,-0.009195766914982704,-0.012621266645389663,-0.010775137978925391,-0.014060632581424289,-0.010305486048350418,-0.0027080691039965037,-0.004287440167939191,-0.0038177882373642185
86,1989-11-30,0.0012313813598691,-0.0703301639075664,0.0058920350517224,-0.03454939127384865,-0.0239351221222137,-0.03719002511511034,-0.03175019301263187,-0.0300731122422112,-0.022041543070545847,-0.0180430870704913,-0.02585815796090947,-0.016149508018823446
87,1990-02-28,-0.0048459245632957,0.0196900802522907,0.0064202806122584,0.007422077844497501,0.005141865979650155,0.00824895151928669,0.0070423669271140864,0.0058873149566124675,0.004315000893186608,0.011562146591908556,0.013462647539372485,0.010735281505445008
88,1990-04-30,-0.0216041158099468,0.0240180456824991,0.006263817194568,0.00120696493627615,0.0008361609881348696,-0.010803571541497105,-0.009223319441345105,-0.0016467678066855018,-0.0012069686451440568,0.00709997818270287,-0.002959502246777105,0.005056848549423943
89,1990-08-31,-0.0778388551519839,-0.0141218296552912,0.0062402320058635,-0.04598034240363755,-0.03185425473719699,-0.049286921569700534,-0.04207766109307179,-0.04996593528209294,-0.03662162750932426,-0.02561402273133349,-0.035837429087208286,-0.03038139550346076
90,1990-11-30,-0.036055952288833,-0.0826413317706989,0.0055428302284276,-0.059348642029765954,-0.04111554335387726,-0.0546342111457285,-0.04664279584648559,-0.05643465859667704,-0.04136276113066328,-0.035572713125449656,-0.04109996561805799,-0.035819930902235675
91,1991-01-31,0.0033121269227166,0.0066235408129457,0.004897337897732,0.00496783386783115,0.003441615204358483,0.00459666850852556,0.00392430798067613,0.00476070009917774,0.0034892689335522717,0.008338953102090483,0.00882164587840813,0.008386606831284272
92,1991-02-28,0.0905378460163144,0.1098178702905086,0.0047613993864023,0.1001778581534115,0.06940120159681774,0.09871742351589924,0.08427790087901978,0.09897186451443249,0.07253963596774353,0.07416260098322004,0.08903930026542207,0.07730103535414583
93,1991-03-28,0.0390505688105492,0.1506450777141846,0.0049058347605656,0.09484782326236689,0.06570866082173966,0.08153897815039103,0.06961216848643172,0.08786742396572769,0.06440083734067478,0.07061449558230526,0.07451800324699731,0.06930667210124038
94,1991-09-30,0.0195408440855766,0.052040411180311,0.0041572902035477,0.0357906276329438,0.024795025661526186,0.03191230740251082,0.027244453758018206,0.03375773230934807,0.02474211862967937,0.028952315865073887,0.031401743961565906,0.028899408833227072
95,1992-01-31,0.0489578614645506,-0.0390443247390811,0.003106196511409,0.004956768362734749,0.0034339492453918825,0.014578160463705513,0.012445794458571333,0.010461433464213878,0.00766751822770989,0.006540145756800883,0.015551990969980334,0.01077371473911889
96,1992-04-30,-0.0070799775435099,-0.0409449589985122,0.0029198300958472,-0.02401246827101105,-0.016635354179379367,-0.020124327741373144,-0.0171807168201791,-0.021894164287673237,-0.016046931267160176,-0.013715524083532167,-0.0142608867243319,-0.013127101171312976
97,1992-08-31,-0.0040070330219558,0.0314437290446797,0.0025210601193511,0.013718348011361951,0.009503795084676726,0.009540350091436523,0.00814487099359656,0.011500851137846834,0.008429340590395384,0.012024855204027827,0.01066593111294766,0.010950400709746485
98,1992-09-30,-0.0068342262614497,-0.0316269836739941,0.0022419765623395,-0.0192306049677219,-0.013322575634925195,-0.01661848466445081,-0.014187677852881992,-0.01767978183041399,-0.012958075956832559,-0.011080599072585694,-0.011945701290542492,-0.01071609939449306
99,1992-10-30,-0.0018379930080729,0.0227423283891374,0.0023095759313476,0.01045216769053225,0.007241051170244756,0.007854187550617309,0.006705345584404832,0.008914632735829268,0.006533818642457578,0.009550627101592355,0.009014921515752432,0.008843394573805178
100,1992-11-30,0.0246492811410468,0.0620171312188481,0.0022246265142203,0.04333320617994745,0.030020372099845965,0.03911868847351704,0.03339674833751449,0.040995792655190176,0.030047123897346952,0.03224499861406627,0.03562137485173479,0.032271750411567254
101,1993-04-30,0.0136807947770387,0.0310695237648801,0.0023773458179233,0.0223751592709594,0.015501059495070437,0.01943433866700965,0.01659165332210829,0.02128746891066584,0.015602264876288942,0.01787840531299374,0.01896899914003159,0.017979610694212243
102,1993-07-30,0.0434877295516154,0.0465039795907477,0.0024034260097392,0.04499585457118155,0.031172221403790508,0.04450527754607711,0.03799543420030054,0.044807183731921635,0.03284061397246309,0.03357564741352971,0.040398860210039744,0.03524403998220229
103,1993-09-30,-0.0076390708683999,0.0394337996127779,0.0023181352960653,0.015897364372189002,0.011013373713408593,0.0086339499245493,0.007371051127751446,0.01295288766606948,0.00949358447107702,0.013331509009473892,0.009689186423816746,0.01181171976714232
104,1994-01-31,0.0629352718877711,0.0108977247167224,0.0023262508042491,0.03691649830224675,0.025575006175509424,0.046134466365327725,0.0393863195063772,0.04017152277648219,0.02944299021517373,0.027901256979758524,0.0417125703106263,0.03176924101942283
105,1994-02-28,-0.0100385324964827,0.062867721877819,0.0024194156513306,0.02641459469066815,0.018299498961316763,0.019187663954486095,0.01638106003238297,0.021854202143088277,0.016017641736899173,0.02071891461264736,0.01880047568371357,0.018437057388229774
106,1994-06-30,-0.0180283448692547,-0.0083145216398753,0.002936785279834,-0.013171433254565,-0.009124903561216388,-0.013956729600286719,-0.011915261075050261,-0.013779047065532977,-0.010099103043273593,-0.006188118281382387,-0.00897847579521626,-0.0071623177634395924
107,1994-09-30,0.0035866682320435,0.0606935950925218,0.0037423072133913,0.03214013166228265,0.02226603560865193,0.026931319096663107,0.022992040923801763,0.028568010094595697,0.020938405705013274,0.026008342822043232,0.026734348137193064,0.024680712918404575
108,1994-11-30,-0.0788180216222475,-0.008586659997728,0.0041247510148996,-0.04370234080998775,-0.03027610113366661,-0.04152816196368772,-0.03545378508688352,-0.048095414914638784,-0.035250663476353174,-0.026151350118767007,-0.031329034071983924,-0.031125912461453575
109,1994-12-30,-0.0193224978496731,0.0097940151602532,0.0039459582020792,-0.0047642413447099505,-0.0033005704066238254,-0.003833764876019532,-0.0032729952292829393,-0.006585521700991486,-0.004826738883735343,0.0006453877954553746,0.0006729629727962607,-0.0008807806816561433
110,1995-02-28,0.0323421515031069,-0.0357222371030604,0.0041824574027564,-0.0016900427999767473,-0.0011708275983383287,-0.003991724249687809,-0.003407849685191455,0.002567483981766098,0.0018817908938470738,0.0030116298044180713,0.000774607717564945,0.006064248296603474
111,1995-06-30,-0.0019528859252237,-0.0017991104061389,0.0044383062380114,-0.0018759981656813,-0.0012996537287943046,-0.001871859225681724,-0.0015980600046361128,-0.0018856170486873341,-0.0013820288721185406,0.003138652509217095,0.0028402462333752872,0.0030562773658928595
112,1995-08-31,0.0275828520348957,0.0352796691320826,0.0044726006330049,0.03143126058348915,0.021774944008648246,0.03177387307419749,0.027126268394337544,0.03094981344796783,0.022684105344481727,0.026247544641653145,0.03159886902734244,0.02715670597748663
113,1995-11-30,0.0045447892976452,-0.05542789695291,0.0045150650192569,-0.0254415538276324,-0.017625395857674135,-0.025116893323669214,-0.02144301350794655,-0.021690174830280125,-0.015897420888092838,-0.013110330838417235,-0.01692794848868965,-0.011382355868835937
114,1996-02-29,0.0117833012943661,0.016461383226777,0.0041499390875098,0.01412234226057155,0.009783674160254621,0.014075212352126975,0.01201641320463211,0.013829721412543804,0.010136243888331961,0.013933613247764421,0.01616635229214191,0.014286182975841761
